dcas_ipis_uid,field,old_value,new_value,editor,date,notes
efa7f20cebac2bb4f3c0b57b91d4ef60,PARCELNAME,PS 327/396 TANDEM SCH AND PGD(JOP),PS 327/396 TANDEM SCHOOL AND PLAYGROUND (JOP),Lynn,2021/6/2,
36ca0f1bf0824cb3612070ef70b01c8f,PARCELNAME,PS 48 AND PLAYGROUND.(JOP),PS 48 AND PLAYGROUND (JOP),Lynn,2021/6/2,
d93d5f10788e8990e465b8e5ba8f85a8,PARCELNAME,PS 48 AND PLAYGROUND.(JOP),PS 48 AND PLAYGROUND (JOP),Lynn,2021/6/2,
aa4893aced51c221df9598480b516245,PARCELNAME,PS 48 AND PLAYGROUND.(JOP),PS 48 AND PLAYGROUND (JOP),Lynn,2021/6/2,
e09caeb08bbd43e12df2c8efa45e7624,PARCELNAME,PS 48 AND PLAYGROUND.(JOP),PS 48 AND PLAYGROUND (JOP),Lynn,2021/6/2,
0e079cbe92ad485e9ae94deff250b5f5,PARCELNAME,PS 51 A/K/A BRONX NEW SCL (X781),PS 51 A/K/A BRONX NEW SCHOOL (X781),Lynn,2021/6/2,
e6d40713bd8bc562db2de9460c53a658,PARCELNAME,PS 64 AND PLAYGROUND..(JOP),PS 64 AND PLAYGROUND (JOP),Lynn,2021/6/2,
f53cd0f204016f51ffb9b207c57423b6,PARCELNAME,PS 64 AND PLAYGROUND..(JOP),PS 64 AND PLAYGROUND (JOP),Lynn,2021/6/2,
ad0182ad90d8ebe876ec943bc04e2cca,PARCELNAME,PS 75 AND PLAYGROUND & MINI SCH,PS 75 AND PLAYGROUND & MINI SCHOOL,Lynn,2021/6/2,
ac40d31424c1fcf6a20fde05ad1672db,PARCELNAME,QUEENS EMPLOYMENT ELIGIBILITY CTR,QUEENS EMPLOYMENT ELIGIBILITY CENTER,Lynn,2021/6/2,
f598a53cd1d1d0853d1d8e543cebefd6,PARCELNAME,QUEENS MIDTOWN EXPWY/PARK STRIP,QUEENS MIDTOWN EXPRESSWAY/PARK STRIP,Lynn,2021/6/2,
4b2283a16678c3e071246c10e2c1e871,PARCELNAME,QUEENS MIDTOWN EXPWY/PARK STRIP,QUEENS MIDTOWN EXPRESSWAY/PARK STRIP,Lynn,2021/6/2,
e4b4626f29c2fcebe36bf35038ef35f0,PARCELNAME,QUEENS NO BORO REPAIR SHOP,QUEENS NORTH BORO REPAIR SHOP,Lynn,2021/6/2,
0797506aadef5e97f835d1565136fcc7,PARCELNAME,QUEENS. MIDTOWN EXPWY/PARK STRIP,QUEENS MIDTOWN EXPRESSWAY/PARK STRIP,Lynn,2021/6/2,
d9de2ca84b9ee14bd16281b42c2d32a9,PARCELNAME,QUEENSBRIDGE EARLY CHLDHD DEV CTR,QUEENSBRIDGE EARLY CHILDHOOD DEVELOPMENT CENTER,Lynn,2021/6/2,
9f94f695c31091983c5f08ad940d40fa,PARCELNAME,QUEENSBRIDGE SO.HOUSES AND PARKS,QUEENSBRIDGE SOUTH HOUSES AND PARKS,Lynn,2021/6/2,
f1b7bdddbb1b8be6c1a97b43237225c7,PARCELNAME,RECREATION CTR 54/GYM AND POOL,RECREATION CENTER 54/GYM AND POOL,Lynn,2021/6/2,
66a45e6f247b642534e80171a8896701,PARCELNAME,REID HOUSES/CHRSTPHR BLENMAN SC,REID HOUSES/CHRISTPHER BLENMAN SENIOR CENTER,Lynn,2021/6/2,
e8cfd9904ad6db35b693b5ea97c0761b,PARCELNAME,REV MATTHEW J CROSSON MEM PARK,REV MATTHEW J CROSSON MEMORIAL PARK,Lynn,2021/6/2,
4ca926f08742095795dbd294c9bd4323,PARCELNAME,RICHMOND TERR.HOUSES AND SENIOR CENTER,RICHMOND TERRACE HOUSES AND SENIOR CENTER,Lynn,2021/6/2,
b1626c635227d8d1f903b4701f953962,PARCELNAME,RICHMOND TERR.HOUSES AND SENIOR CENTER,RICHMOND TERRACE HOUSES AND SENIOR CENTER,Lynn,2021/6/2,
064ba81daed67e2cb245cba9fd83f849,PARCELNAME,RIVER CAFE/DIRCKSEN AND TALLEYR,RIVER CAFE/DIRCKSEN AND TALLEYRAND,Lynn,2021/6/2,
33d6e240e8dc29ce04bcb917d8ae1df4,PARCELNAME,RIVER CAFE/DIRCKSEN AND TALLEYR,RIVER CAFE/DIRCKSEN AND TALLEYRAND,Lynn,2021/6/2,
645a4afa3b5de52d3926ff40697ece85,PARCELNAME,RIVER CAFE/DIRCKSEN AND TALLEYR,RIVER CAFE/DIRCKSEN AND TALLEYRAND,Lynn,2021/6/2,
a8f510e24001e6627423a5f625cd3c07,PARCELNAME,RIVER CAFE/DIRCKSEN AND TALLEYR,RIVER CAFE/DIRCKSEN AND TALLEYRAND,Lynn,2021/6/2,
c70e21a11da63527aded6e874b3c7f36,PARCELNAME,ROY WILKINS SOUTHERN QUEENS.PARK,ROY WILKINS SOUTHERN QUEENS PARK,Lynn,2021/6/2,
bd8aa2429cfc87d05b102dcb3f4e60ec,PARCELNAME,ROY WILKINS-SOUTHERN QUEENS PARK,ROY WILKINS SOUTHERN QUEENS PARK,Lynn,2021/6/2,
e9b60494ea79748da8ce4e00f9ac7df5,PARCELNAME,ROY WILKINS-SOUTHERN QUEENS PARK,ROY WILKINS SOUTHERN QUEENS PARK,Lynn,2021/6/2,
31c4bc71e90f3c0ca8ce2fa59a6f5e4d,PARCELNAME,ROY WILKINS-SOUTHERN QUEENS. PARK,ROY WILKINS SOUTHERN QUEENS PARK,Lynn,2021/6/2,
94ef61ffd14f82525d21555f3b51b52c,PARCELNAME,ROY WILKINS-SOUTHERN QUEENS. PARK,ROY WILKINS SOUTHERN QUEENS PARK,Lynn,2021/6/2,
10417f7f74a87f5519604cbbcfa553c2,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
2132e96fee3dcc31bd967edeece17dd0,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
25ebffb844bdcb34a689abf68ac8aaa8,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
3c980b84c66900ec0c195933d620f914,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
3d381293fcba471c0b249f165fbe75d6,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
4daabeea77246341c151316ebc0167b0,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
52ce19f888ee2ca4b358be01590a2bb0,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
7e249e37521209fd5ebb52676a69daad,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
9124ef8fbfc074c41e4c5fecc78d74e7,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
df3a7f9febd806db5071c78b3e78332b,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
6d43c623b0096966fe2b9a651ea8c2f4,PARCELNAME,RUTH B. GINSBURG BROOKLYN MUNI BLDG,RUTH B. GINSBURG BROOKLYN MUNICIPAL BUILDING,Lynn,2021/6/2,
08be78bacc994dfdd1514fb830c8da8a,PARCELNAME,S BRONX MARINE TRANSFER STN/SALT,S BRONX MARINE TRANSFER STATION/SALT,Lynn,2021/6/2,
662863d022d8f5dfc239b9a22c8cf024,PARCELNAME,S BRONX MARINE TRANSFER STN/SALT,S BRONX MARINE TRANSFER STATION/SALT,Lynn,2021/6/2,
e928cb26655d7d25b50bb0eff9a8b125,PARCELNAME,S BRONX MARINE TRANSFER STN/SALT,S BRONX MARINE TRANSFER STATION/SALT,Lynn,2021/6/2,
7b13f595533278821eeeacddfbac36b7,PARCELNAME,S ST. CPORT/BURLING SLIP/PLAYGROUND,SOUTH STREET SEAPORT/BURLING SLIP/PLAYGROUND,Lynn,2021/6/2,
9340a0dca08bd971b8cee5730d5d2f7e,PARCELNAME,S ST. CPORT/BURLING SLIP/PLAYGROUND,SOUTH STREET SEAPORT/BURLING SLIP/PLAYGROUND,Lynn,2021/6/2,
d9f2243055d06b5bf380ed03ac7877fa,PARCELNAME,S ST. CPORT/BURLING SLIP/PLAYGROUND,SOUTH STREET SEAPORT/BURLING SLIP/PLAYGROUND,Lynn,2021/6/2,
2c1b2d6b7cb95f98475b38985ea27703,PARCELNAME,S ST. CPORT/BURLING SLIP/PLAYGROUND,SOUTH STREET SEAPORT/BURLING SLIP/PLAYGROUND,Lynn,2021/6/2,
69b25eaf6e84ecafdf8a6179b089bc96,PARCELNAME,S ST. CPORT/BURLING SLIP/PLAYGROUND,SOUTH STREET SEAPORT/BURLING SLIP/PLAYGROUND,Lynn,2021/6/2,
e08c4f8487985eabbc6a6da028d15f55,PARCELNAME,S ST. CPORT/BURLING SLIP/PLAYGROUND,SOUTH STREET SEAPORT/BURLING SLIP/PLAYGROUND,Lynn,2021/6/2,
21b5a3123a8b44d6fa6a2ab2a1383bc0,PARCELNAME,SAILOR'S SNUG HARBOR PARK ADDTN,SAILOR'S SNUG HARBOR PARK ADDITION,Lynn,2021/6/2,
d9aef07ba1022604f66907c7147991e8,PARCELNAME,SAILOR'S SNUG HARBOR PARK ADDTN,SAILOR'S SNUG HARBOR PARK ADDITION,Lynn,2021/6/2,
99ad46f60ca256ff958f6a1d898a6cdb,PARCELNAME,SAMUEL J. TILDEN HOUSES AND SC,SAMUEL J. TILDEN HOUSES AND SENIOR CENTER,Lynn,2021/6/2,
18150f226195fca71aadae402a44185e,PARCELNAME,SHEEPSD BAY HS AND ATHL FLD (JOP,SHEEPSHEAD BAY HS AND ATHLETIC FIELD (JOP),Lynn,2021/6/2,
939a9b134768bbb4963ae54fb60ec5d1,PARCELNAME,SHEEPSD BAY HS AND ATHL FLD (JOP,SHEEPSHEAD BAY HS AND ATHLETIC FIELD (JOP),Lynn,2021/6/2,
e852905e0d276dfd044e1c7dd51749e2,PARCELNAME,SMITH ST SUBSTATION AND ROW F,SMITH ST SUBSTATION AND RIGHT OF WAY F,Lynn,2021/6/2,
34f9b556dfe5a2540a4be9af9e070cae,PARCELNAME,SPRINGFIELD GARDEN HS AND AF,SPRINGFIELD GARDEN HS AND ATHLETIC FIELD,Lynn,2021/6/2,
bc4d5f2d415ff634ecbf5f1d24e0f009,PARCELNAME,STATEN ISLAND BWSO WATER MAINT YARD,STATEN ISLAND BWSO WATER MAINTENANCE YARD,Lynn,2021/6/2,
e55771a89262a614d4771cc403159e52,PARCELNAME,STATEN ISLAND TECH HS AND AF,STATEN ISLAND TECH HS AND ATHLETIC FIELD,Lynn,2021/6/2,
9e60625d8f8045e761de5b348587f938,PARCELNAME,STERLING REHAB (ST JOHNS-STRLNG,STERLING REHAB (ST JOHNS-STERLING),Lynn,2021/6/2,
a19fc6e80abe3dfd12e16cfc2f18293f,PARCELNAME,STERLING REHAB (STERL-BUFFALO),STERLING REHAB (STERLING-BUFFALO),Lynn,2021/6/2,
d8117c0a657e3ba80002ce284e8d8eda,PARCELNAME,STERLING REHAB (STERL-BUFFLO),STERLING REHAB (STERLING-BUFFALO),Lynn,2021/6/2,
68858e61a6027452608f85ff706479e0,PARCELNAME,STERLING REHAB (STERLIN-BUFFALO,STERLING REHAB (ST JOHNS-STERLING),Lynn,2021/6/2,
c0e66ab8774894c18ff6d777d2aeccc9,PARCELNAME,STERLING REHAB (STERLIN-BUFFALO,STERLING REHAB (ST JOHNS-STERLING),Lynn,2021/6/2,
6a86c0e8d2f95f063455c6e4115c9475,PARCELNAME,STERLING REHAB (STJOHNS-STERLIN,STERLING REHAB (ST JOHNS-STERLING),Lynn,2021/6/2,
6f0a9b28474d005bea24ed649fc483f9,PARCELNAME,STERLING REHAB (STJOHNS-STERLIN,STERLING REHAB (ST JOHNS-STERLING),Lynn,2021/6/2,
f82ebac3b170fd78e5e7f2db03ec54f0,PARCELNAME,STERLING REHAB (STJOHNS-STERLIN,STERLING REHAB (ST JOHNS-STERLING),Lynn,2021/6/2,
6cd457deffff23d020eed5ac1bd6c0d6,PARCELNAME,STERLING REHAB (STRLING-BUFFALO,STERLING REHAB (STERLING-BUFFALO),Lynn,2021/6/2,
d049897782543d923b219ed815d8b11d,PARCELNAME,STERLING REHAB (STRLING-BUFFALO,STERLING REHAB (STERLING-BUFFALO),Lynn,2021/6/2,
8f46969262eeb1b586fc8ef0081a18b2,PARCELNAME,SUTTER AVENUE - UNIONS ST,SUTTER AVENUE - UNION ST,Lynn,2021/6/2,
96f8f1f56b1922638eca1d0b0c562ed3,PARCELNAME,SUTTER AVENUE - UNIONS ST,SUTTER AVENUE - UNION ST,Lynn,2021/6/2,
11a3cbb4daa7065c04e3125af9394372,PARCELNAME,T.ROOSEVELT PARK AND MUS NAT HIS,T. ROOSEVELT PARK AND MUSEUM OF NATURAL HISTORY,Lynn,2021/6/2,
458f5c036b88ed0db2803730959d4af2,PARCELNAME,T.ROOSEVELT PARK AND MUS NAT HIS,T. ROOSEVELT PARK AND MUSEUM OF NATURAL HISTORY,Lynn,2021/6/2,
0809fe9aa1d009e02fd815e27c623f1b,PARCELNAME,THE BROOKLYN BEARS/CARLTON AVENUE GD,THE BROOKLYN BEARS/CARLTON AVENUE GARDEN,Lynn,2021/6/2,
6f7bee60695549f3087995eeef52a685,PARCELNAME,THE BROOKLYN BEARS/CARLTON AVENUE GD,THE BROOKLYN BEARS/CARLTON AVENUE GARDEN,Lynn,2021/6/2,
837f66aba56490d2eb74cf58383214ec,PARCELNAME,TOTTENVILLE HS AND AF,TOTTENVILLE HS AND ATHLETIC FIELD,Lynn,2021/6/2,
8a7eab1a5bbf404f6a28774ede31971e,PARCELNAME,TOTTENVILLE HS AND AF,TOTTENVILLE HS AND ATHLETIC FIELD,Lynn,2021/6/2,
174ca5c80e7a04307e8165650d2068c4,PARCELNAME,TREMONT HLTH CENTER AND PARK STP,TREMONT HEALTH CENTER AND PARK STRIP,Lynn,2021/6/2,
1123184b110945ff0b6c6975ac2d67e4,PARCELNAME,TRIANGLE BTWN 75TH AVENUE  112ST,TRIANGLE BETWEEN 75TH AVENUE  112ST,Lynn,2021/6/2,
dd3841a2cf815358f6d564e1ce586e0c,PARCELNAME,UNITY PLAZA SITES 17  24 AND 25A,"UNITY PLAZA SITES 17, 24 AND 25A",Lynn,2021/6/2,
293315120a5c384dd063dadf08740f23,PARCELNAME,UNITY PLAZA SITES 17  24 AND 25A,"UNITY PLAZA SITES 17, 24 AND 25A",Lynn,2021/6/2,
544ad2e8b646dff98fe01936f22d99b3,PARCELNAME,VAN DYKE HOUSES I AND II PLAYGROUND SC,VAN DYKE HOUSES I AND II PLAYGROUND SENIOR CENTER,Lynn,2021/6/2,
9afe706113a75ec15f9659cd54088bd4,PARCELNAME,VAN DYKE HOUSES I AND II PLAYGROUND SC,VAN DYKE HOUSES I AND II PLAYGROUND SENIOR CENTER,Lynn,2021/6/2,
7aa5fc6b9cabcb266b9479517420127f,PARCELNAME,VERNON T AND T BLOCK ASSOC GARDEN,VERNON T AND T BLOCK ASSOCIATION GARDEN,Lynn,2021/6/2,
de0319c90c86670fbbe5c5c581a9dce4,PARCELNAME,VERNON T AND T BLOCK ASSOC. GARDEN,VERNON T AND T BLOCK ASSOCIATION GARDEN,Lynn,2021/6/2,
de591b289ceef0b1d05c9e69daa70774,PARCELNAME,VERNON T AND T BLOCK ASSOC.GARDEN,VERNON T AND T BLOCK ASSOCIATION GARDEN,Lynn,2021/6/2,
87968ed0b32206a248db64298457afa2,PARCELNAME,W. BRIGHTON I AND II HOUSES & SC,W. BRIGHTON I AND II HOUSES & SENIOR CENTER,Lynn,2021/6/2,
0efee812ab966bf832e6dcdee7b7a198,PARCELNAME,WASHINGTON HGHTS (GPP 1 AND 2),WASHINGTON HEIGHTS (GPP 1 AND 2),Lynn,2021/6/2,
912302be8ca6cd8c319fe0f77aea235f,PARCELNAME,WASHINGTON HGHTS (GRP 1 AND 2),WASHINGTON HEIGHTS (GPP 1 AND 2),Lynn,2021/6/2,
62aa2237d9546ec40413bd113c5932e4,PARCELNAME,WASHINGTON HGHTS (GRP 1 AND 2),WASHINGTON HEIGHTS (GPP 1 AND 2),Lynn,2021/6/2,
394b41b2ddd5979ef38edfa35666b69f,PARCELNAME,WASHINGTON HGHTS (GRP 1 AND 2),WASHINGTON HEIGHTS (GPP 1 AND 2),Lynn,2021/6/2,
c6cd31304d70be0103c354ae7f860f85,PARCELNAME,WASHINGTON HGHTS (GRP 1 AND 2),WASHINGTON HEIGHTS (GPP 1 AND 2),Lynn,2021/6/2,
25a7fe0dac637529fb6110ae7a69d953,PARCELNAME,WC BRYANT HS AND ATHLETIC FLD,WC BRYANT HS AND ATHLETIC FIELD,Lynn,2021/6/2,
58d9740353f040c699e60be3815ef6f1,PARCELNAME,WILL WASHINGTON MEMORIAL GARDEN,WILLIAM WASHINGTON MEMORIAL GARDEN,Lynn,2021/6/2,
97abe7033805ed097ddc83d354f56142,PARCELNAME,WILL WASHINGTON MEMORIAL GARDEN,WILLIAM WASHINGTON MEMORIAL GARDEN,Lynn,2021/6/2,
f80f10a7c165d2af57a7bb92fef8983b,PARCELNAME,WILL WASHINGTON MEMORIAL GARDEN,WILLIAM WASHINGTON MEMORIAL GARDEN,Lynn,2021/6/2,
8529ef8fb38354500326c7973cfafdcf,SNAME,FREDERICK DOUGLASS BOULE,FREDERICK DOUGLASS BOULEVARD,Lynn,2021/6/2,
b727682281e0b5faa1b91bc85f5704a3,SNAME,FREDERICK DOUGLASS BOULE,FREDERICK DOUGLASS BOULEVARD,Lynn,2021/6/2,
281f0203fe67852b65a6d5df570ed034,SNAME,JENNINGS AVENUE,JENNINGS STREET,Lynn,2021/6/2,
594ac2fcfcc22966a5dcb3794f3531d5,SNAME,FLATBUSH AVENUE EXTENSIO,FLATBUSH AVENUE EXTENSION,Lynn,2021/6/2,
6c43b536d561ad0ae894bbc856087b55,SNAME,FLATBUSH AVENUE EXTENSIO,FLATBUSH AVENUE EXTENSION,Lynn,2021/6/2,
a5349ed511f242742677a61752711b12,SNAME,DEBEVOISE AVE-BLDG 2-DRES,DEBEVOISE AVENUE,Lynn,2021/6/2,
6c90958f576111ede13398bd3d2d000c,SNAME,FOREST STREET,FORREST STREET,Lynn,2021/6/2,
31efaf84b32f26f9a6414bac81299628,SNAME,VAN SICKLEN AVENUE,VAN SICLEN AVENUE,Lynn,2021/6/2,
0420fd6cd6b8ffffd6ceaf119c85a7b7,SNAME,EAST NORTH Y AVENUE,EAST NEW YORK AVENUE,Lynn,2021/6/2,
3fe2702103f8b50295593ed3160e54e7,SNAME,AVENUE B & EAST   93 STREET,AVENUE B,Lynn,2021/6/2,
73ff3b0187ce96f1493ddb8a3b886217,SNAME,MALBOROUGH ROAD,MARLBOROUGH ROAD,Lynn,2021/6/2,
043966f2e904eb472d847eb105327939,SNAME,2 O AVENUE,20 AVENUE,Lynn,2021/6/2,
c3bde8883dceaa23c43f832282fe9a10,SNAME,EAST    1 O STREET,E 10 STREET,Lynn,2021/6/2,
8f38a20bfd241e2e3403e8ecfbda5a35,SNAME,AVENUE P WEST    1 STREET,AVENUE P,Lynn,2021/6/2,
feb80b1750fe778dd76bbf2c22b991b7,SNAME,ORIENTAL BLVD RM C-124,ORIENTAL BOULEVARD,Lynn,2021/6/2,
3945668f71a8d4c43ca9b63ba7c3e212,SNAME,ORIENTAL BLVD RM C-124,ORIENTAL BOULEVARD,Lynn,2021/6/2,
a81357dfabe4ea3b656c8f769578afe9,SNAME,ORIENTAL BLVD RM C-124,ORIENTAL BOULEVARD,Lynn,2021/6/2,
60598a5f36bddfc33a12a84b9c142e0d,SNAME,DITMARS BOULEVA,DITMARS BOULEVARD,Lynn,2021/6/2,